,npi,taxid,plan_group_alias,billing_code,billing_code_type,negotiated_type,negotiated_rate_cal
157,1548387418,741180155,uhc_choice_plus,348,DRG,negotiated,41149
158,1548387418,741180155,uhc_choice_plus,349,DRG,negotiated,16296
159,1548387418,741180155,uhc_choice_plus,353,DRG,negotiated,22315
160,1548387418,741180155,uhc_choice_plus,354,DRG,negotiated,28485
161,1548387418,741180155,uhc_choice_plus,355,DRG,negotiated,26052
162,1548387418,741180155,uhc_choice_plus,356,DRG,negotiated,79508
163,1548387418,741180155,uhc_choice_plus,357,DRG,negotiated,30926
164,1548387418,741180155,uhc_choice_plus,358,DRG,negotiated,14633
165,1548387418,741180155,uhc_choice_plus,371,DRG,negotiated,89084
166,1548387418,741180155,uhc_choice_plus,372,DRG,negotiated,11749
167,1548387418,741180155,uhc_choice_plus,373,DRG,negotiated,15152
168,1548387418,741180155,uhc_choice_plus,375,DRG,negotiated,38288
169,1548387418,741180155,uhc_choice_plus,377,DRG,negotiated,23737
170,1548387418,741180155,uhc_choice_plus,378,DRG,negotiated,11000
171,1548387418,741180155,uhc_choice_plus,379,DRG,negotiated,4834
172,1548387418,741180155,uhc_choice_plus,380,DRG,negotiated,93793
173,1548387418,741180155,uhc_choice_plus,385,DRG,negotiated,32354
174,1548387418,741180155,uhc_choice_plus,386,DRG,negotiated,23387
175,1548387418,741180155,uhc_choice_plus,389,DRG,negotiated,16423
176,1548387418,741180155,uhc_choice_plus,390,DRG,negotiated,12110
177,1548387418,741180155,uhc_choice_plus,391,DRG,negotiated,22184
178,1548387418,741180155,uhc_choice_plus,392,DRG,negotiated,15753
179,1548387418,741180155,uhc_choice_plus,393,DRG,negotiated,103523
180,1548387418,741180155,uhc_choice_plus,394,DRG,negotiated,13097
181,1548387418,741180155,uhc_choice_plus,395,DRG,negotiated,11484
182,1548387418,741180155,uhc_choice_plus,405,DRG,negotiated,80262
183,1548387418,741180155,uhc_choice_plus,406,DRG,negotiated,39256
184,1548387418,741180155,uhc_choice_plus,407,DRG,negotiated,46692
185,1548387418,741180155,uhc_choice_plus,415,DRG,negotiated,15094
186,1548387418,741180155,uhc_choice_plus,417,DRG,negotiated,24746
187,1548387418,741180155,uhc_choice_plus,418,DRG,negotiated,17881
188,1548387418,741180155,uhc_choice_plus,419,DRG,negotiated,12422
189,1548387418,741180155,uhc_choice_plus,424,DRG,negotiated,52261
190,1548387418,741180155,uhc_choice_plus,432,DRG,negotiated,101539
191,1548387418,741180155,uhc_choice_plus,433,DRG,negotiated,8759
192,1548387418,741180155,uhc_choice_plus,435,DRG,negotiated,19856
193,1548387418,741180155,uhc_choice_plus,436,DRG,negotiated,28606
194,1548387418,741180155,uhc_choice_plus,438,DRG,negotiated,50429
195,1548387418,741180155,uhc_choice_plus,439,DRG,negotiated,8279
196,1548387418,741180155,uhc_choice_plus,440,DRG,negotiated,8604
197,1548387418,741180155,uhc_choice_plus,441,DRG,negotiated,36816
198,1548387418,741180155,uhc_choice_plus,442,DRG,negotiated,11361
199,1548387418,741180155,uhc_choice_plus,444,DRG,negotiated,16921
200,1548387418,741180155,uhc_choice_plus,445,DRG,negotiated,12841
201,1548387418,741180155,uhc_choice_plus,454,DRG,negotiated,200631
202,1548387418,741180155,uhc_choice_plus,455,DRG,negotiated,113151
203,1548387418,741180155,uhc_choice_plus,457,DRG,negotiated,171868
204,1548387418,741180155,uhc_choice_plus,460,DRG,negotiated,104537
205,1548387418,741180155,uhc_choice_plus,463,DRG,negotiated,63353
206,1548387418,741180155,uhc_choice_plus,464,DRG,negotiated,38619
207,1548387418,741180155,uhc_choice_plus,465,DRG,negotiated,28880
208,1548387418,741180155,uhc_choice_plus,466,DRG,negotiated,139591
209,1548387418,741180155,uhc_choice_plus,467,DRG,negotiated,128392
210,1548387418,741180155,uhc_choice_plus,468,DRG,negotiated,67506
211,1548387418,741180155,uhc_choice_plus,469,DRG,negotiated,122726
212,1548387418,741180155,uhc_choice_plus,470,DRG,negotiated,62690
213,1548387418,741180155,uhc_choice_plus,472,DRG,negotiated,42653
214,1548387418,741180155,uhc_choice_plus,473,DRG,negotiated,32532
215,1548387418,741180155,uhc_choice_plus,474,DRG,negotiated,42155
216,1548387418,741180155,uhc_choice_plus,475,DRG,negotiated,39497
217,1548387418,741180155,uhc_choice_plus,478,DRG,negotiated,21891
218,1548387418,741180155,uhc_choice_plus,481,DRG,negotiated,45462
219,1548387418,741180155,uhc_choice_plus,483,DRG,negotiated,31859
220,1548387418,741180155,uhc_choice_plus,486,DRG,negotiated,20693
221,1548387418,741180155,uhc_choice_plus,488,DRG,negotiated,26286
222,1548387418,741180155,uhc_choice_plus,493,DRG,negotiated,37606
223,1548387418,741180155,uhc_choice_plus,494,DRG,negotiated,46314
224,1548387418,741180155,uhc_choice_plus,495,DRG,negotiated,50017
225,1548387418,741180155,uhc_choice_plus,500,DRG,negotiated,49881
226,1548387418,741180155,uhc_choice_plus,513,DRG,negotiated,10108
227,1548387418,741180155,uhc_choice_plus,515,DRG,negotiated,31552
228,1548387418,741180155,uhc_choice_plus,516,DRG,negotiated,51979
229,1548387418,741180155,uhc_choice_plus,517,DRG,negotiated,10723
230,1548387418,741180155,uhc_choice_plus,518,DRG,negotiated,78456
231,1548387418,741180155,uhc_choice_plus,519,DRG,negotiated,16735
232,1548387418,741180155,uhc_choice_plus,520,DRG,negotiated,7265
233,1548387418,741180155,uhc_choice_plus,540,DRG,negotiated,55967
234,1548387418,741180155,uhc_choice_plus,544,DRG,negotiated,57675
235,1548387418,741180155,uhc_choice_plus,545,DRG,negotiated,17325
236,1548387418,741180155,uhc_choice_plus,547,DRG,negotiated,47261
237,1548387418,741180155,uhc_choice_plus,549,DRG,negotiated,21192
238,1548387418,741180155,uhc_choice_plus,552,DRG,negotiated,4560
239,1548387418,741180155,uhc_choice_plus,555,DRG,negotiated,4167
240,1548387418,741180155,uhc_choice_plus,560,DRG,negotiated,27324
241,1548387418,741180155,uhc_choice_plus,563,DRG,negotiated,14131
242,1548387418,741180155,uhc_choice_plus,570,DRG,negotiated,23195
243,1548387418,741180155,uhc_choice_plus,572,DRG,negotiated,22127
244,1548387418,741180155,uhc_choice_plus,579,DRG,negotiated,39373
245,1548387418,741180155,uhc_choice_plus,580,DRG,negotiated,36014
246,1548387418,741180155,uhc_choice_plus,581,DRG,negotiated,22260
247,1548387418,741180155,uhc_choice_plus,584,DRG,negotiated,34990
248,1548387418,741180155,uhc_choice_plus,597,DRG,negotiated,30853
249,1548387418,741180155,uhc_choice_plus,601,DRG,negotiated,21319
250,1548387418,741180155,uhc_choice_plus,602,DRG,negotiated,42768
251,1548387418,741180155,uhc_choice_plus,603,DRG,negotiated,10238
252,1548387418,741180155,uhc_choice_plus,604,DRG,negotiated,26454
253,1548387418,741180155,uhc_choice_plus,605,DRG,negotiated,7491
254,1548387418,741180155,uhc_choice_plus,614,DRG,negotiated,54923
255,1548387418,741180155,uhc_choice_plus,615,DRG,negotiated,26823
256,1548387418,741180155,uhc_choice_plus,617,DRG,negotiated,17798
257,1548387418,741180155,uhc_choice_plus,620,DRG,negotiated,37811
258,1548387418,741180155,uhc_choice_plus,621,DRG,negotiated,38164
259,1548387418,741180155,uhc_choice_plus,625,DRG,negotiated,44534
260,1548387418,741180155,uhc_choice_plus,626,DRG,negotiated,89688
261,1548387418,741180155,uhc_choice_plus,629,DRG,negotiated,16443
262,1548387418,741180155,uhc_choice_plus,637,DRG,negotiated,23722
263,1548387418,741180155,uhc_choice_plus,638,DRG,negotiated,17807
264,1548387418,741180155,uhc_choice_plus,639,DRG,negotiated,16165
265,1548387418,741180155,uhc_choice_plus,640,DRG,negotiated,37997
266,1548387418,741180155,uhc_choice_plus,641,DRG,negotiated,13894
267,1548387418,741180155,uhc_choice_plus,645,DRG,negotiated,19265
268,1548387418,741180155,uhc_choice_plus,654,DRG,negotiated,46189
269,1548387418,741180155,uhc_choice_plus,655,DRG,negotiated,15359
270,1548387418,741180155,uhc_choice_plus,657,DRG,negotiated,20778
271,1548387418,741180155,uhc_choice_plus,658,DRG,negotiated,12988
272,1548387418,741180155,uhc_choice_plus,659,DRG,negotiated,39517
273,1548387418,741180155,uhc_choice_plus,660,DRG,negotiated,14790
274,1548387418,741180155,uhc_choice_plus,661,DRG,negotiated,11893
275,1548387418,741180155,uhc_choice_plus,673,DRG,negotiated,19539
276,1548387418,741180155,uhc_choice_plus,674,DRG,negotiated,40441
277,1548387418,741180155,uhc_choice_plus,682,DRG,negotiated,23088
278,1548387418,741180155,uhc_choice_plus,683,DRG,negotiated,14425
279,1548387418,741180155,uhc_choice_plus,686,DRG,negotiated,441368
280,1548387418,741180155,uhc_choice_plus,689,DRG,negotiated,3965
281,1548387418,741180155,uhc_choice_plus,690,DRG,negotiated,11453
282,1548387418,741180155,uhc_choice_plus,694,DRG,negotiated,11676
283,1548387418,741180155,uhc_choice_plus,698,DRG,negotiated,22242
284,1548387418,741180155,uhc_choice_plus,699,DRG,negotiated,21966
285,1548387418,741180155,uhc_choice_plus,700,DRG,negotiated,26418
286,1548387418,741180155,uhc_choice_plus,708,DRG,negotiated,12730
287,1548387418,741180155,uhc_choice_plus,723,DRG,negotiated,37110
288,1548387418,741180155,uhc_choice_plus,728,DRG,negotiated,16340
289,1548387418,741180155,uhc_choice_plus,737,DRG,negotiated,21738
290,1548387418,741180155,uhc_choice_plus,738,DRG,negotiated,15560
291,1548387418,741180155,uhc_choice_plus,740,DRG,negotiated,16648
292,1548387418,741180155,uhc_choice_plus,742,DRG,negotiated,17150
293,1548387418,741180155,uhc_choice_plus,743,DRG,negotiated,14037
294,1548387418,741180155,uhc_choice_plus,747,DRG,negotiated,15427
295,1548387418,741180155,uhc_choice_plus,754,DRG,negotiated,23425
296,1548387418,741180155,uhc_choice_plus,760,DRG,negotiated,5220
297,1548387418,741180155,uhc_choice_plus,768,DRG,negotiated,15949
298,1548387418,741180155,uhc_choice_plus,776,DRG,negotiated,7648
299,1548387418,741180155,uhc_choice_plus,783,DRG,negotiated,15498
300,1548387418,741180155,uhc_choice_plus,784,DRG,negotiated,13256
301,1548387418,741180155,uhc_choice_plus,785,DRG,negotiated,11788
302,1548387418,741180155,uhc_choice_plus,786,DRG,negotiated,12919
303,1548387418,741180155,uhc_choice_plus,787,DRG,negotiated,12805
304,1548387418,741180155,uhc_choice_plus,788,DRG,negotiated,13037
305,1548387418,741180155,uhc_choice_plus,790,DRG,negotiated,72140
306,1548387418,741180155,uhc_choice_plus,791,DRG,negotiated,103990
307,1548387418,741180155,uhc_choice_plus,792,DRG,negotiated,5116
308,1548387418,741180155,uhc_choice_plus,793,DRG,negotiated,7305
309,1548387418,741180155,uhc_choice_plus,794,DRG,negotiated,3562
310,1548387418,741180155,uhc_choice_plus,795,DRG,negotiated,2335
311,1548387418,741180155,uhc_choice_plus,801,DRG,negotiated,13383
312,1548387418,741180155,uhc_choice_plus,805,DRG,negotiated,8986
313,1548387418,741180155,uhc_choice_plus,806,DRG,negotiated,9447
314,1548387418,741180155,uhc_choice_plus,807,DRG,negotiated,9014
315,1548387418,741180155,uhc_choice_plus,808,DRG,negotiated,14284
316,1548387418,741180155,uhc_choice_plus,809,DRG,negotiated,3695
317,1548387418,741180155,uhc_choice_plus,811,DRG,negotiated,12011
318,1548387418,741180155,uhc_choice_plus,812,DRG,negotiated,10965
319,1548387418,741180155,uhc_choice_plus,813,DRG,negotiated,13937
320,1548387418,741180155,uhc_choice_plus,818,DRG,negotiated,9116
321,1548387418,741180155,uhc_choice_plus,821,DRG,negotiated,18709
322,1548387418,741180155,uhc_choice_plus,824,DRG,negotiated,52617
323,1548387418,741180155,uhc_choice_plus,826,DRG,negotiated,51849
324,1548387418,741180155,uhc_choice_plus,829,DRG,negotiated,29432
325,1548387418,741180155,uhc_choice_plus,831,DRG,negotiated,19475
326,1548387418,741180155,uhc_choice_plus,832,DRG,negotiated,11512
327,1548387418,741180155,uhc_choice_plus,833,DRG,negotiated,6134
328,1548387418,741180155,uhc_choice_plus,834,DRG,negotiated,170929
329,1548387418,741180155,uhc_choice_plus,835,DRG,negotiated,27688
330,1548387418,741180155,uhc_choice_plus,837,DRG,negotiated,43783
331,1548387418,741180155,uhc_choice_plus,838,DRG,negotiated,23208
332,1548387418,741180155,uhc_choice_plus,839,DRG,negotiated,15110
333,1548387418,741180155,uhc_choice_plus,840,DRG,negotiated,64180
334,1548387418,741180155,uhc_choice_plus,846,DRG,negotiated,46269
335,1548387418,741180155,uhc_choice_plus,847,DRG,negotiated,44866
336,1548387418,741180155,uhc_choice_plus,853,DRG,negotiated,88623
337,1548387418,741180155,uhc_choice_plus,854,DRG,negotiated,25786
338,1548387418,741180155,uhc_choice_plus,856,DRG,negotiated,50803
339,1548387418,741180155,uhc_choice_plus,857,DRG,negotiated,39180
340,1548387418,741180155,uhc_choice_plus,858,DRG,negotiated,17995
341,1548387418,741180155,uhc_choice_plus,862,DRG,negotiated,23031
342,1548387418,741180155,uhc_choice_plus,863,DRG,negotiated,22949
343,1548387418,741180155,uhc_choice_plus,864,DRG,negotiated,10079
344,1548387418,741180155,uhc_choice_plus,865,DRG,negotiated,461859
345,1548387418,741180155,uhc_choice_plus,866,DRG,negotiated,4793
346,1548387418,741180155,uhc_choice_plus,867,DRG,negotiated,32067
347,1548387418,741180155,uhc_choice_plus,870,DRG,negotiated,554939
348,1548387418,741180155,uhc_choice_plus,871,DRG,negotiated,38337
349,1548387418,741180155,uhc_choice_plus,872,DRG,negotiated,15524
350,1548387418,741180155,uhc_choice_plus,894,DRG,negotiated,7574
351,1548387418,741180155,uhc_choice_plus,896,DRG,negotiated,14765
352,1548387418,741180155,uhc_choice_plus,897,DRG,negotiated,11247
353,1548387418,741180155,uhc_choice_plus,901,DRG,negotiated,21150
354,1548387418,741180155,uhc_choice_plus,907,DRG,negotiated,46065
355,1548387418,741180155,uhc_choice_plus,908,DRG,negotiated,13383
356,1548387418,741180155,uhc_choice_plus,909,DRG,negotiated,16842
357,1548387418,741180155,uhc_choice_plus,917,DRG,negotiated,25581
358,1548387418,741180155,uhc_choice_plus,918,DRG,negotiated,14403
359,1548387418,741180155,uhc_choice_plus,919,DRG,negotiated,11285
360,1548387418,741180155,uhc_choice_plus,920,DRG,negotiated,27288
361,1548387418,741180155,uhc_choice_plus,921,DRG,negotiated,10816
362,1548387418,741180155,uhc_choice_plus,923,DRG,negotiated,12302
363,1548387418,741180155,uhc_choice_plus,939,DRG,negotiated,93941
364,1548387418,741180155,uhc_choice_plus,941,DRG,negotiated,38042
365,1548387418,741180155,uhc_choice_plus,946,DRG,negotiated,35203
366,1548387418,741180155,uhc_choice_plus,950,DRG,negotiated,30758
367,1548387418,741180155,uhc_choice_plus,974,DRG,negotiated,49889
368,1548387418,741180155,uhc_choice_plus,975,DRG,negotiated,164038
369,1548387418,741180155,uhc_choice_plus,977,DRG,negotiated,25038
370,1548387418,741180155,uhc_choice_plus,981,DRG,negotiated,61263
371,1548387418,741180155,uhc_choice_plus,987,DRG,negotiated,90619
372,1548387418,741180155,uhc_choice_plus,988,DRG,negotiated,17953
